Phys_X,Phys_Y,Chip_X,Chip_Y,Chip_ID,RA,DEC,Offaxis_Angle
4658.889302,3669.246279,540.103640344,556.815582665,6,53.30385641193946,-36.19819714658179,5.79146747905
4676.995789,3707.077368,551.509415092,597.23474219,6,53.30079646265071,-36.19302444181071,5.73193749631
4125.303204,3948.03663,81.2506165441,413.701449578,7,53.39422466373397,-36.16013344707716,1.24009906402
4280.93,3983.13,1031.8795348,542.835818406,6,53.36788305754928,-36.15533340139494,1.77520385981
4181.128276,4016.664483,84.6406678988,502.223533297,7,53.3847766622598,-36.15075355387208,0.954011209096
4049.9925,4057.0675,209.976444204,445.907228747,7,53.40697128724697,-36.14523240365827,0.499989547884
4209.513333,4075.963333,102.499441384,565.58728403,7,53.37997437039145,-36.14264871024625,0.941885833481
4081.79383,4092.254468,209.324061462,493.395958712,7,53.40158902952623,-36.14042374981303,0.125515179925
4229.68,4100.63,103.641461543,597.471674204,7,53.37656241437325,-36.1392770083139,1.0926009412
4090.900183,4103.116239,209.656882498,507.585494706,7,53.40004793309858,-36.13893932978762,0.0710767991071
4199.86,4126.55,143.205431094,597.249337354,7,53.38160960243214,-36.13573544806995,0.882645028531
4057.608571,4127.987143,251.138080946,504.278883411,7,53.40568151880831,-36.13554012996992,0.410326505248
4212.263333,4128.38,135.087230806,606.826235798,7,53.37951076030129,-36.13548502462446,0.984597151765
4137.013333,4130.741111,193.241289811,558.849471829,7,53.39224462973017,-36.13516373902102,0.434969904947
3944.751429,4182.701429,372.189061019,470.810744717,7,53.42477682415043,-36.1280599512291,1.43108940133
3947.429311,4202.222287,383.081570005,487.262208829,7,53.42432285707091,-36.12539219687981,1.49858826496
3985.561579,4211.577368,360.588846258,519.50943372,7,53.41787062093385,-36.12411484883887,1.31072149484
4059.134545,4219.205758,310.300774833,573.890123694,7,53.40542228808217,-36.12307360031561,1.05180397471
3887.394286,4229.749048,446.431450092,468.271262152,7,53.4344790080424,-36.12162764904603,2.03321135685
4686.68,3708.89087,545.427319524,605.003247588,6,53.29915681308189,-36.19277524503349,5.78987551561
4392.013333,3798.296667,826.114461103,477.335400498,6,53.34906462109556,-36.18058759118898,3.44256704486
4091.470476,4077.849048,192.522256642,488.95997437,7,53.39995146105274,-36.14239251327701,0.158401016426
4075.295385,4116.117179,229.988456208,507.045747795,7,53.40268861962142,-36.1371624848732,0.236874904302
3545.498182,4460.539091,856.148430367,415.791834631,7,53.49228708930688,-36.0900554839366,5.41527119483
3318.245217,4633.108261,99.3691111523,395.33079725,8,53.53068103385656,-36.06643522956769,7.75160665812
5227.68,4634.963333,726.606361067,560.055942744,2,53.20785091767974,-36.0661017074626,10.2729396106
3547.013333,4689.296667,1006.25420258,588.833789205,7,53.49199385116656,-36.05879222930034,6.62802437406
4398.68,5349.63,288.576219741,411.401228221,3,53.34807379676606,-35.96857216198985,10.570169205
