Phys_X,Phys_Y,Chip_X,Chip_Y,Chip_ID,RA,DEC,Offaxis_Angle
5109.21,3339.39,1028.09142647,397.625366799,5,53.2276642244931,-36.24287235650714,10.3683395401
5398.876667,3341.056667,782.630955548,552.194184311,5,53.17858065312977,-36.24256445758457,12.3459983201
5349.21,3343.39,826.102446551,527.918987453,5,53.18699752191114,-36.24226073408536,11.9855832417
5374.71,3348.64,807.192153009,545.865756279,5,53.18267855271468,-36.2415355306365,12.1434695086
5483.21,3349.39,715.317506266,603.868848703,5,53.16429382729439,-36.24139848673419,12.9162745197
5414.21,3353.39,776.11156461,570.789292151,5,53.17598722857011,-36.24087412023504,12.4049285889
5488.96,3378.14,725.627287686,631.357713187,5,53.16333133886118,-36.23746745612417,12.8480238775
5154.71,3385.39,1013.71648481,460.800284094,5,53.21996858600881,-36.23657448162331,10.4545202543
5288.21,3394.723333,905.118057781,539.320961185,5,53.19735200638955,-36.23526305840229,11.3404824203
5157.21,3396.39,1017.40602226,471.476438591,5,53.21954844034737,-36.23507052715642,10.4215832719
5363.876667,3404.39,845.879511249,587.547478709,5,53.18453511444982,-36.23391973463492,11.8411048696
5333.876667,3413.056667,875.974373015,579.05616032,5,53.18962121741143,-36.23274427633525,11.5912754963
5253.543333,3434.056667,955.394902258,554.441063753,5,53.20323917539779,-36.22989727416878,10.9326896582
5147.21,3446.39,9.49072287557,509.046126766,6,53.2212583048881,-36.22823976649092,10.1316489507
5156.71,3468.39,13.0426933166,532.777693901,6,53.2196557114528,-36.22523072682372,10.1048446265
5257.876667,3483.056667,977.615602554,598.401602698,5,53.20252182256422,-36.22319946265973,10.7701223557
5339.21,3482.39,908.094597902,640.836728695,5,53.18874305393049,-36.22326722762774,11.3665288202
5249.21,3497.64,992.696136823,606.221037514,5,53.20399499314763,-36.22120881737388,10.6516795688
5206.71,3503.89,1032.14399029,589.065630275,5,53.21119671357157,-36.22036613881362,10.3194429274
5037.876667,3536.723333,150.227218006,528.059303411,6,53.2398066327885,-36.21592029354578,8.98090747028
4963.71,3538.89,214.445540815,490.688719757,6,53.25237051371861,-36.21564019481865,8.45426684972
4924.71,3540.89,248.669333455,471.769569056,6,53.25897731691015,-36.2153747551323,8.17795551596
4986.71,3563.89,208.102886774,524.10920804,6,53.24848105706631,-36.21221872107954,8.5064590837
5013.543333,3576.723333,192.068003108,549.209895074,6,53.24393936479649,-36.21045905377424,8.64363853464
4779.71,3581.39,393.392281285,429.546781455,6,53.2835473708957,-36.20986593399117,7.01621145599
4701.71,3590.39,464.483564369,395.960363274,6,53.29676066332334,-36.20864793071445,6.46930115626
4852.71,3635.89,360.124558847,514.490060188,6,53.27119477042451,-36.20240508975635,7.26064879928
5020.21,3650.056667,225.16847503,615.097396748,6,53.2428301576057,-36.20043541762849,8.41268693066
4659.402308,3667.056667,540.995590698,438.789021917,6,53.30393939844994,-36.19817607781984,5.80569052052
4838.21,3684.39,398.096827307,548.068163642,6,53.27366117232951,-36.19577937078508,6.95776842157
4705.585,3691.64,514.717433637,484.112406543,6,53.29612253155504,-36.1948099080193,5.9971947287
4502.21,3693.39,688.598389954,378.072348659,6,53.33056393959566,-36.19459535734943,4.68978259671
4698.482727,3695.435455,522.763991836,483.584971631,6,53.29732596233924,-36.19429222302351,5.93146836705
4678.184359,3704.107949,544.611278475,480.227968201,6,53.30076491894049,-36.19310985059573,5.75361515675
4556.96,3713.64,652.743294476,424.240439036,6,53.32129489816694,-36.19182220622517,4.91045621688
4546.21,3725.89,668.361808378,428.97415284,6,53.32311694885916,-36.1901492092462,4.77849973923
4583.71,3738.39,643.07930408,459.431179615,6,53.31676856418456,-36.18843668916423,4.95822646708
4504.71,3747.89,715.285728687,425.741178847,6,53.33014713662899,-36.18714679273896,4.40183470729
4748.71,3751.39,509.631694509,557.724957283,6,53.28883089984951,-36.1866376088545,6.05067588376
4656.876667,3791.39,608.876642737,543.187181707,6,53.30438769406242,-36.18118423050694,5.23204656199
4392.46,3796.14,836.255757246,407.424367984,6,53.34915884975748,-36.18056205745361,3.45772066424
4642.71,3797.64,624.228658715,541.012032311,6,53.30678738355518,-36.18033193423008,5.10552633673
4364.96,3804.14,863.872147513,399.687790587,6,53.35381571933152,-36.17947057531632,3.25473946218
4528.21,3813.39,729.929603589,493.867598709,6,53.32617618487994,-36.17819278492788,4.23333310481
4587.21,3826.89,686.891519652,536.54248748,6,53.31618870918149,-36.17634130056088,4.59116149889
4723.21,3837.39,576.784464255,617.377391807,6,53.29316472915973,-36.17488819035958,5.56092184478
4334.21,3857.39,918.175624948,428.713739648,6,53.35902590049283,-36.17219493542327,2.76474509546
4645.21,3893.89,672.988603651,624.185284164,6,53.30637967321072,-36.16717746329965,4.79635539586
4183.21,3917.39,33.881549124,400.068067391,7,53.38459168544916,-36.16400077569289,1.63175900462
4126.527291,3945.443476,96.9193396486,393.974708677,7,53.39418729663944,-36.16016758957588,1.26289875604
4133.01,3959.99,99.0926716155,409.773380468,7,53.39309010090027,-36.15817951349342,1.15872582575
4383.21,3963.39,932.545407798,544.764148628,6,53.350739184151,-36.15770521456314,2.59204137985
