Phys_X,Phys_Y,Chip_X,Chip_Y,Chip_ID,RA,DEC,Offaxis_Angle
6023.6,2959.34,50.9746977652,412.051930082,5,53.07258175504018,-36.29435011925882,18.348133893
6093.1,3003.84,10.6830125545,484.201015856,5,53.06082369253188,-36.28823595884621,18.6632714235
5892.1,3007.84,189.974414884,392.653819561,5,53.09490461586744,-36.28778052499294,17.2186063552
5978.1,3019.506667,119.590119665,443.630429333,5,53.08033020683378,-36.28614827000794,17.7776480364
5926.1,3031.34,171.081599953,429.476952043,5,53.08915278897614,-36.28455417575526,17.3598585878
6049.1,3052.84,72.692775293,506.633813474,5,53.06831201622377,-36.28156024269901,18.1547737347
5972.35,3059.59,143.623798438,476.286764505,5,53.08132731739092,-36.28067291896154,17.5754055318
6018.766667,3077.506667,111.131429452,514.055493944,5,53.07346849973015,-36.27820326939748,17.840176687
5819.433333,3127.173333,310.55253306,463.600609623,5,53.10728576939517,-36.27150254442672,16.2103765777
5978.35,3126.84,170.136550067,538.477571197,5,53.08034757325653,-36.27147958291643,17.3590799709
5701.1,3131.34,416.96380903,411.303340147,5,53.12734654919223,-36.27098020444277,15.3544389207
5746.433333,3135.506667,378.923536938,436.424563761,5,53.11966413130556,-36.27039312382622,15.6569284316
6034.433333,3144.173333,128.836569065,580.303966342,5,53.07085083339473,-36.26908512323064,17.7059803826
5631.6,3153.84,488.946795177,398.285857633,5,53.13913772515232,-36.2679313502469,14.7716119664
5622.1,3177.84,508.683347022,414.973869558,5,53.14075883880222,-36.26465487698485,14.602801206
6055.1,3187.84,131.250136906,628.618505892,5,53.06737303340356,-36.263107844174,17.7045852799
5636.1,3201.34,507.442268907,442.336744251,5,53.13839658456605,-36.26143812732047,14.6034643059
5657.766667,3202.173333,488.713399979,453.321130808,5,53.1347246942122,-36.26131620749932,14.7539262857
5527.433333,3203.84,604.534372022,393.140824428,5,53.15681554573722,-36.26113505914248,13.8295410169
5804.766667,3208.506667,361.9670693,528.445404491,5,53.109813014908,-36.26039320397469,15.7871937215
5817.433333,3208.506667,350.787529153,534.437030448,5,53.10766618346346,-36.26038801090589,15.8794230166
5776.35,3215.84,390.516107366,521.475852113,5,53.11463290749369,-36.25940250928007,15.5528061507
5562.1,3239.84,590.965216421,441.311878462,5,53.15095551572372,-36.25620312139586,13.9202534726
5626.1,3242.84,535.897535156,474.233337898,5,53.14011025025351,-36.25577021281796,14.363759666
5974.1,3254.84,234.429824493,649.436153308,5,53.0811390573951,-36.25398851162416,16.8722952259
5610.1,3258.84,557.587100059,480.786125542,5,53.14282904964929,-36.25358939725353,14.18534888
5845.3,3262.24,351.60786936,595.042149364,5,53.10297093939552,-36.25303302466578,15.8882014317
5802.35,3264.09,390.390397326,576.358608941,5,53.11025064109937,-36.25279793006547,15.5644152178
5764.1,3268.84,426.39646142,562.457708026,5,53.1167352259455,-36.25216419631815,15.2658042991
5794.766667,3276.173333,402.798731582,583.43595268,5,53.11154185742926,-36.2511496538456,15.4652033081
5554.766667,3282.506667,617.618808658,475.499615798,5,53.15221675301337,-36.25037465062309,13.6944844092
5927.6,3287.34,290.842427174,656.124325769,5,53.08903711018162,-36.24956754018883,16.4155852942
5344.1,3288.84,806.551072812,381.437756209,5,53.18792002400046,-36.24957723064657,12.1868716975
5496.1,3288.84,672.394101426,453.338306268,5,53.16216138786767,-36.24952914335845,13.2504717571
5785.1,3289.59,417.676474955,590.704602873,5,53.11318673371225,-36.24931998531026,15.3461136274
5782.1,3302.84,426.591407007,600.979645805,5,53.11370172419024,-36.24751039076096,15.2773237098
5587.1,3309.173333,601.694432283,514.329540705,5,53.14674910344313,-36.24671885983523,13.8231206854
5476.766667,3330.84,709.323788125,481.261394963,5,53.16545483575624,-36.24379563419811,12.9428831292
5491.6,3337.59,699.424474049,494.235386603,5,53.16294408042553,-36.24286822619517,13.0228399275
5512.1,3355.506667,689.805517475,519.745327632,5,53.15947785180264,-36.24041275996721,13.1019726186
5420.975,3361.215,772.933506349,481.678705007,5,53.17492074575927,-36.23966245962514,12.4220069784
5299.1,3370.173333,884.739564733,431.934618314,5,53.19557486240956,-36.23847495951727,11.5202920645
5246.6,3380.84,936.122421227,416.514668939,5,53.20447415183421,-36.23703194982545,11.1075544825
5678.766667,3385.506667,556.894283663,625.060230148,5,53.1312511672156,-36.2362531253321,14.2242112095
