Phys_X,Phys_Y,Chip_X,Chip_Y,Chip_ID,RA,DEC,Offaxis_Angle
4097.770526,4736.072105,755.497703741,861.330044258,7,184.7295521077225,47.38416757854806,5.24449754064
4283.274286,4755.563333,672.571743489,1028.69189636,7,184.6921068134045,47.38682519299488,5.617139312
5386.226667,5054.896667,762.581695485,880.990249436,3,184.4692677063305,47.42744498130542,13.1759833229
4167.226667,3267.23,520.150915275,132.916936251,6,184.7155866681205,47.18342516013148,6.82469194063
5018.81,3380.98,160.204399027,914.32959498,6,184.5442944235325,47.19882209652161,9.57195930793
4823.06,3492.93,359.77768759,808.682404831,6,184.583625314427,47.2141786520078,7.74534670793
4107.06,3629.98,859.280640442,276.320361399,6,184.7276831405234,47.23300173229232,3.82644232846
3966.988571,3805.658571,38.5546366306,252.083257435,7,184.7558872483791,47.25700817842399,2.61066556593
3888.48,3986.95,233.981865856,282.829763856,7,184.7717155132217,47.281779987424,1.92784618139
3924.893333,3995.396667,221.612499356,318.158225925,7,184.7643805719483,47.28293680511936,1.6332359366
3868.770526,3996.124737,252.305272449,271.07451326,7,184.7756871982477,47.28303235162145,2.04072766156
3815.131429,4007.944286,291.049204525,232.035825753,7,184.7864951165483,47.28464286850074,2.41879650001
3778.4975,4011.23,313.461134644,202.808305889,7,184.7938761922375,47.28508803943106,2.69973737489
3966.148235,4022.641765,222.549962953,367.656452107,7,184.756071177622,47.28666250036943,1.22854006893
3987.736471,4025.818235,213.667518381,387.62010532,7,184.7517218687673,47.28709752927062,1.06364513455
5507.76,4059.43,694.501675171,280.970827315,2,184.4454502760053,47.29134153558954,11.5762798447
3949.36,4128.83,321.370983894,410.362961488,7,184.7594617231107,47.30117406794146,1.23532956573
4337.944615,4221.153077,191.219289088,788.541197909,7,184.6811385549283,47.31378507696666,2.22813587775
4099.823158,4226.545789,323.393153925,590.005761825,7,184.7291386735444,47.31453238093496,1.0667235455
4168.01,4236.13,294.958229694,652.820854298,7,184.7153931312399,47.31584132116352,1.28638673638
4123.156774,4268.955806,346.762758081,632.471523487,7,184.7244344659881,47.32032829218041,1.43093136874
4142.971765,4300.965294,363.220290851,666.387137375,7,184.7204389228594,47.3247026651284,1.71937544584
4201.175385,4333.306923,359.385857593,732.953436228,7,184.7087021450299,47.32912113097218,2.12306278944
4222.287273,4349.139091,361.46407597,759.296478179,7,184.7044441724414,47.33128399935351,2.31421556245
4911.96,4777.23,211.865064986,860.0100776,3,184.565193230383,47.38967464994524,8.7104054301
3857.893333,4840.563333,972.438453735,714.417685337,7,184.7779836459876,47.39843791659763,6.40735412891
3847.179048,5137.515714,187.565599385,864.503593421,8,184.7801856162397,47.4390202807876,8.77771478501
4881.988571,5247.301429,438.885834369,446.545155981,3,184.5710502503209,47.45392568825175,11.4251689926
4422.56,2711.73,956.255909384,51.0531440382,5,184.6643374420099,47.10748959455958,11.6655989201
5344.56,2844.23,574.451653678,902.078100768,5,184.4791206801053,47.12534294430269,14.4975370522
5138.06,3012.23,827.203866624,817.360849504,5,184.5205076988893,47.14838561610343,12.3285828349
4557.226667,3153.563333,215.067546512,401.991494939,6,184.6371917419361,47.16785434416387,8.60568032184
4726.31,3427.23,356.021358634,691.63464148,6,184.6031127431451,47.20522280469346,7.53588594031
3862.774286,4073.158571,320.681189341,307.285721808,7,184.7769045815408,47.29355981666086,1.92608417705
4016.823158,4095.124737,256.705580437,449.366532894,7,184.7458644570959,47.2965703851333,0.653447413488
4176.131429,4317.23,359.207844385,703.15311629,7,184.7137525966482,47.32692476837609,1.92416954697
4984.36,4978.83,381.419534498,728.641506704,3,184.5504844718556,47.41720456794987,10.2640690792
3078.56,5239.23,685.541301937,268.872003607,8,184.9355439161878,47.45274816179718,12.5489819036
2977.56,5239.23,739.671435318,183.440805244,8,184.9559567744404,47.45270983555258,13.1144478358
3198.56,5628.23,950.265450592,578.855962503,8,184.9114741368845,47.50595151114163,14.5592272157
