0.00041269036455680077,0.20957974303613502
0.0006896293009595786,0.21746339350657262
0.0011751059652024755,0.21754686095924036
0.0020032680480898497,0.18817644950746226
0.004277243362138958,0.12089701041654699
0.005823969141511129,0.10655222837814238
0.009928651903240323,0.07583373554573747
0.016919276717292042,0.07148779274777484
0.02883253808803824,0.06573712649436958
0.049150541925838814,0.03880232425968977
0.08378256962570692,0.014812909915454142
0.14278828677416489,0.0035113203300576323
0.2432982636383324,0.005781171870631763
0.3254032803369663,0.0012356019442547606
