0.0005922794000420831,0.96808741094544
0.0010095693093448567,0.9464245114186189
0.0017207776560729734,0.9278277078624408
0.0029326388919580803,0.9172708892959469
0.004999356038799446,0.8888625786337125
0.008522003071513982,0.8645423959323355
0.014527414963136719,0.8374286591243734
0.02477699160973583,0.7789726079498451
0.04124348480029329,0.7252796553236918
0.05659899149593528,0.625430631446882
0.06715178872375908,0.5370979425792428
0.08164579665820851,0.4331572601559577
0.09926526547968686,0.3310903030480654
0.11778153484168005,0.23820713841447327
0.15287527706837645,0.14476766178682698
0.25636345460445437,0.07574611499439365
0.4265935845114493,0.04385651149280756
