0.0005167290022119102,3.173436307867818
0.0008804886805015237,3.173576417395302
0.001500242823207239,3.1771150514117608
0.0024615677816268427,3.183815734883663
0.004358469515493971,3.140623235496024
0.007429211186694846,3.1190807587838503
0.012663566257556344,3.0968585771738817
0.021588898708149572,3.06566429091302
0.036784331332399285,3.069995913976906
0.06269774908402269,3.051330854665397
0.10690778189124865,3.007969850734007
0.1737713771153798,2.9274011471101784
0.262649430337286,2.8479650598296233
0.3782793000938034,2.756806045065382
