488.71467661844656,3.192913462071411
832.7650623334124,3.192147298401835
1419.0033997762994,3.192287407929319
2417.914287923843,3.1929372961301494
4120.078295453422,3.192544970154361
7020.471072391577,3.1927077365117715
11962.584874850032,3.1931650416582267
20383.94003217366,3.19298795556674
34733.81974949567,3.1926182864208776
59184.77648447984,3.193268174621708
100849.74652031681,3.19284186340103
171843.01768887756,3.1935483936766764
292813.88858500676,3.193858429428609
431452.6626960091,3.1930427256547564
