0.0005259101533871208,0.2788630026551009
0.0008830973428856027,0.21290791533922437
0.001506152024346953,0.15445186416469658
0.0025680100394564736,0.1154144208042367
0.004377579953136511,0.08966339331655915
0.007463595005304019,0.05267001393652748
0.012726178980927386,0.010396135940389684
0.021687932939599277,0.0018493136213160177
0.03436541270061787,0.001189892119775049
0.069377217579978,0.0031777810975230913
0.11821958288028295,0.0016148440449130774
0.20144395009934296,0.0011874980925408174
0.29680815993009174,0.0032882835909568975
