Phys_X,Phys_Y,Chip_X,Chip_Y,Chip_ID,RA,DEC,Offaxis_Angle
4736.881643,2768.152441,427.451039942,753.643820851,2,53.30100490666423,-36.32892109420064,12.0920892042
4734.044286,2775.868571,435.296545954,756.153731574,2,53.30148768844246,-36.32786700342383,12.0249932888
4928.496667,2872.856667,391.625819769,969.69973558,2,53.26852550628099,-36.31457787751792,12.1335155793
2167.83,3130.69,183.670124482,87.0209824997,5,53.73660526816302,-36.27897879369099,17.6870689199
2444.496667,3175.523333,429.581580218,222.260901659,5,53.68968094569856,-36.2729701939783,15.5091993529
3071.83,3468.19,62.1337841236,378.562709007,6,53.58324950002795,-36.23317358532336,9.85609351198
4282.33,3820.69,189.964298112,847.175237017,7,53.37817225590254,-36.18511993112954,2.72708748403
4198.863113,3828.448278,128.91541673,789.562856904,7,53.39230573780061,-36.18406250162936,2.3528414596
4455.58,3853.315,346.743820063,928.324553326,7,53.34883972157363,-36.18064992948398,3.55616573355
4061.014211,3880.005789,51.9932411047,663.85370259,7,53.41564650938694,-36.17701740998368,1.798942004
4043.496667,3896.023333,48.0578134387,640.412682784,7,53.41861215631297,-36.17482816144231,1.70039294281
3817.804359,3902.907949,918.743681508,495.627939364,6,53.45682250499565,-36.17387834212008,2.7825572698
4122.913333,3902.273333,114.55419211,684.477280563,7,53.4051665350589,-36.17397424664684,1.6073183256
4074.35,3951.83,106.82238943,615.429025095,7,53.41338815588777,-36.16720152796089,1.20011782617
3944.544286,3958.904286,8.80134029587,529.768363221,7,53.43536250724371,-36.16623201628796,1.68096225645
4142.368462,3959.651538,165.297842854,651.222192689,7,53.40187348923705,-36.1661323923397,1.18351358038
4187.547842,4003.231494,227.819149081,644.72058002,7,53.39422639556165,-36.16017572867699,1.06879451312
4103.844599,4006.146204,163.59572039,590.782750418,7,53.40839516452201,-36.15977836604019,0.743344873239
4243.39,4071.79,314.160739133,625.095121451,7,53.38477675483865,-36.15080448453673,1.22142170468
4392.792963,4098.745556,448.632988485,696.004459961,7,53.35949214069127,-36.1471126754052,2.42967166757
3814.83,4118.475714,4.93231083426,323.880796099,7,53.45730816253934,-36.14441722767834,2.31671256214
4398.636452,4121.641613,467.367281256,681.550045713,7,53.3585051966121,-36.14398313251263,2.48608129991
4145.83,4137.501688,277.74894772,513.077136444,7,53.40129008483057,-36.14182616685073,0.525989398609
4310.471026,4138.831026,408.430837003,613.600158764,7,53.37342728691716,-36.14163933029965,1.78856844932
4144.232006,4147.366698,282.574519393,504.310195914,7,53.4015606588423,-36.14047796731065,0.571991311536
4134.158767,4151.244795,277.021683683,495.036861144,7,53.40326540876512,-36.13994806312083,0.544863636151
4291.913333,4156.023333,404.399737893,588.590868383,7,53.37656886472841,-36.13929061980298,1.67507739219
4152.752222,4158.201111,295.978955863,501.020835507,7,53.40011895171114,-36.13899715878753,0.684655286722
4140.636452,4169.727634,293.533587359,484.454659685,7,53.40216942993031,-36.13742201213669,0.701103000296
4518.714615,4168.843846,591.200001473,718.398383364,7,53.33818920700013,-36.1375218110317,3.5126132169
4384.83,4170.94,486.890870729,634.148047234,7,53.36084597375005,-36.13724665935434,2.44183103104
4262.034819,4181.852651,396.767673781,549.784955217,7,53.38162642603918,-36.1357618972155,1.52720122377
4274.496667,4183.59,407.668859784,556.102663021,7,53.37951771026087,-36.13552395006086,1.62491386412
4084.972857,4197.332857,266.658947336,428.340439076,7,53.41158898921054,-36.13364951453335,0.832214749431
4310.375455,4207.644545,450.808401721,559.264082233,7,53.37344779972072,-36.13223482311663,1.97645189291
4470.748919,4213.568378,580.958539986,653.530315635,7,53.34631112137859,-36.13141400932836,3.21547888063
4007.291538,4237.843846,230.379584288,348.463347341,7,53.42473288646524,-36.12811208212111,1.3705590369
4047.958205,4267.228462,280.583923932,350.374447453,7,53.41785147988696,-36.12409685170803,1.45545980352
4237.115714,4290.047143,443.860715662,449.072577437,7,53.38584774757183,-36.1209762275886,1.96172490847
3606.663333,4294.19,993.483131495,56.7199270444,6,53.4925128232923,-36.12038384922806,4.33143995893
4246.096667,4356.723333,492.0788598,402.021919091,7,53.38433120673363,-36.11186350850625,2.46130229419
4386.205,4744.148333,841.602786173,182.875048825,7,53.36066219965568,-36.05890819155673,5.81781990151
5241.496667,5598.19,1001.32507905,36.9531767175,8,53.21635847003398,-35.94204500998494,15.4848527043
4183.58,2687.94,706.219007273,266.683017686,2,53.39486418243713,-36.33993158696382,11.5721994266
4740.888824,2755.19,414.740745557,748.826844615,2,53.30032266068794,-36.33069198957257,12.2021148977
5023.83,2878.19,688.368258641,1022.25436739,3,53.25235779687323,-36.31382890552862,12.5548382582
2225.496667,3225.856667,287.852746601,47.5020450013,5,53.72677658270241,-36.26599915785514,16.9218369638
5524.83,3358.523333,618.738440359,329.756317472,3,53.16758910036431,-36.24804292562585,13.1831693771
3985.003913,3460.494348,777.803971606,947.776625946,6,53.42852963551216,-36.23434924144621,5.29477439903
4423.93,3863.19,327.871817932,901.009852591,7,53.35419958504758,-36.17930293740068,3.29680652641
4153.77958,4133.450504,281.519949303,521.176850648,7,53.39994467591013,-36.14237972776488,0.5589423362
4675.401429,4223.475714,748.491412197,771.971347231,7,53.31168327446419,-36.1300367972683,4.85983519495
3997.83,4255.565,233.849403612,328.648581113,7,53.42633330657319,-36.12568997998732,1.53489979014
3652.385556,4362.19,27.1572610335,31.4327928976,7,53.48476828900135,-36.11109560602753,4.24367661999
4078.83,4516.523333,458.731173147,172.787283041,7,53.41262680039511,-36.09002681380269,3.4472366073
4176.115714,4566.904286,566.547259744,193.067307612,7,53.39617478017576,-36.08314070883202,3.91217056694
4078.93,4642.39,536.460611525,73.5709585428,7,53.41260923708835,-36.07282505937847,4.47861344701
4645.83,2964.19,638.497998022,802.411326882,2,53.31648265170939,-36.30214254450748,10.3198877135
4436.163333,2972.19,774.437845964,641.529223244,2,53.35203884060176,-36.30107153819478,9.63085353049
3293.83,3209.19,77.542638483,719.8009539,6,53.54569739691939,-36.26861848801052,9.81122509748
5031.33,3597.19,125.313937717,570.552887068,3,53.25128456431003,-36.2155647106437,8.69050228662
4087.496667,3652.19,976.88613589,859.746647868,6,53.4111633670965,-36.20815235479665,3.64408856348
3414.08,4006.44,664.087800033,164.975577467,6,53.52515340587266,-36.15968274755987,5.64435853295
4488.163333,4068.745556,505.349163017,778.503678623,7,53.34334767749026,-36.15120486086514,3.21969202188
3617.163333,4267.523333,985.320813008,84.2337045704,6,53.49074012018485,-36.12402949979424,4.17324711826
5194.445385,4347.266923,192.449703914,994.550826594,8,53.22389706955756,-36.11301519607449,9.23496951597
3992.83,4599.44,442.051667601,54.3304691052,7,53.42716880253374,-36.07869364375927,4.21080857653
4759.163333,4749.523333,97.3070759954,408.729932206,8,53.29761272773425,-36.05813145771313,7.62890614631
4646.972857,2894.761429,582.985552013,760.541321473,2,53.31627752916371,-36.31163087926611,10.8388503881
3103.163333,3221.356667,977.48032966,592.284215353,5,53.57801318021357,-36.26691477154562,10.8555796449
5608.33,3779.19,338.219855967,3.22222835628,3,53.1536269986711,-36.19052314587149,12.667059943
5287.83,4688.19,476.441373055,783.269748467,8,53.20821875177278,-36.06639729185756,10.9073943744
